Title,Author,Publisher,,,,,,
Sanft Entschlafen: Commissario Brunettis Sechster Fall,"Donna Leon,Monika Elwenspoek",Diogenes Verlag,,,,,,
Das Dilbert- Prinzip,Scott Adams,Heyne,,,,,,
Platero Y Yo (Spanish Edition),Juan Ramon Jimenez,"Editores Mexicanos Unidos, S.A.",,,,,,
The Girls' Guide To Hunting And Fishing,Melissa Bank,Viking Adult,,,,,,
The Pleasure Of My Company: A Novel,Steve Martin,Hyperion,,,,,,
"A New Song (The Mitford Years, Book 5)",Jan Karon,Viking Press,,,,,,
Jack: Straight From The Gut,"Jack Welch,John A. Byrne",Business Plus,,,,,,
Random Acts Of Kindness,"Conari Press,Dawna Markova,Daphne Rose Kingma",Conari Press,,,,,,
House Of Sand And Fog (Oprah's Book Club)  (Vintage Contemporaries),Andre Dubus III,Vintage,,,,,,
Winterdance: The Fine Madness Of Running The Iditarod,Gary Paulsen,Mariner Books,,,,,,
Traumberufe Rund Ums Pferd,Ria Fehlau,Franckh-Kosmos Verlag,,,,,,
Saving Faith,David Baldacci,Vision,,,,,,
Blade,"Mel Odom,New Line Productions",HarperEntertainment,,,,,,
The Cheerleader (Point Thriller),Caroline B. Cooney,Point,,,,,,
Live From New York: An Uncensored History Of Saturday Night Live,"Tom Shales,James Andrew Miller","Little, Brown And Company",,,,,,
Hunting Season (An Anna Pigeon Novel),Nevada Barr,Berkley,,,,,,
The PMS Outlaws : An Elizabeth MacPherson Novel,Sharyn McCrumb,Ballantine Books,,,,,,
Full Speed,"Janet Evanovich,Charlotte Hughes",St. Martin's Paperbacks,,,,,,
Death On Deadline: A Nero Wolfe Mystery,Robert Goldsborough,Crimeline,,,,,,
The Monkey's Raincoat,Robert Crais,Crimeline,,,,,,
The Five Bells And Bladebone,Martha Grimes,Dell,,,,,,
Wildest Dreams,Jennifer Blake,Fawcett,,,,,,
The Tulip,ANNA PAVORD,BLOOMSBURY PUBLISHING PLC,,,,,,
Making Of Minty Malone,Isabel Wolff,Harper Collins Pb,,,,,,
Second Thyme Around,Katie Fforde,St. Martin's Paperbacks,,,,,,
The Mulberry Tree,Jude Deveraux,Pocket Books,,,,,,
Thursdays At Eight,Debbie Macomber,Mira,,,,,,
The Blue Sword,Robin Mckinley,Greenwillow Books,,,,,,
Love Story,Erich Segal,HarperTorch,,,,,,
City Of The Dead (Resident Evil #3),S.D. Perry,Pocket,,,,,,
Caliban Cove (Resident Evil #2),S.D. Perry,Pocket,,,,,,
Underworld  (Resident Evil #4),S.D. Perry,Pocket,,,,,,
The Umbrella Conspiracy (Resident Evil #1),S.D. Perry,Pocket,,,,,,
The Not-So-Jolly Roger (The Time Warp Trio),"Jon Scieszka,Lane Smith",Puffin,,,,,,
The Knights Of The Kitchen Table (Time Warp Trio),"Jon Scieszka,Adam McCauley",Puffin,,,,,,
Summer Reading Is Killing Me! (Time Warp Trio),"Jon Scieszka,Lane Smith",Tandem Library,,,,,,
The Curious Eat Themselves,John Straley,Bantam,,,,,,
"Acts Of War (Tom Clancy's Op-Center, Book 4)","Tom Clancy,Steve Pieczenik,Jeff Rovin",Berkley,,,,,,
The Creative Writing Coursebook: Forty Authors Share Advice And Exercises For Fiction And Poetry,"Julia Bell,Paul Magrs,Andrew Motion",Macmillan UK,,,,,,
To Kill A Mockingbird (New Windmill),Harper Lee,Heinemann Educational Books Ltd,,,,,,
Fever Pitch,Nick Hornby,Penguin Books,,,,,,
Wild Flowers Of Chalk And Limestone,E. A. Ellis,Jarrold,,,,,,
HIGH FIDELITY,NICK HORNBY,Penguin Books,,,,,,
Love You Forever,"Robert Munsch,Sheila McGraw",Firefly Books Ltd.,,,,,,
White Teeth: A Novel,Zadie Smith,Vintage,,,,,,
Quivers: A Life,Robin Quivers,Harpercollins,,,,,,
East Of The Mountains,David Guterson,Mariner Books,,,,,,
"Legends: Short Novels By The Masters Of Modern Fantasy, Vol. 1",Robert Silverberg,Tor Books,,,,,,
Wicked: The Life And Times Of The Wicked Witch Of The West,Gregory Maguire,Harper Collins,,,,,,
The Vision Of Emma Blau,Ursula Hegi,Simon &amp; Schuster,,,,,,
Fire-starter,Stephen King,Signet,,,,,,
A River Runs Through It And Other Stories,Norman Maclean,Pocket,,,,,,
The Outsiders,S. E. Hinton,Laurel Leaf,,,,,,
Death Be Not Proud A Memoir,John Gunther,Harper Row,,,,,,
The Catcher In The Rye,J. D. Salinger,Bantam Books (Mm),,,,,,
Sophie's World: A Novel About The History Of Philosophy,Jostein Gaarder,Berkley,,,,,,
The Silence Of The Lambs,Thomas Harris,St. Martin's Paperbacks,,,,,,
"Cry, The Beloved Country",Alan Paton,Charles Scribner's Sons,,,,,,
The Hot Zone: A Terrifying True Story,Richard Preston,Anchor,,,,,,
Snakes: Their Care And Keeping,Lenny Flank,Macmillan General Reference,,,,,,
Born Free: A Lioness Of Two Worlds,"Joy Adamson,George Page",Pantheon,,,,,,
The Revenants,Sheri S. Tepper,Ace,,,,,,
Akhenaten: Dweller In Truth A Novel,"Naguib Mahfouz,Tagreid Abu-Hassabo",Anchor,,,,,,
Shanghai Baby: A Novel,Wei Hui,Washington Square Press,,,,,,
Midnight's Children,Salman Rushdie,Penguin (Non-Classics),,,,,,
Some Days There's Pie: A Novel,Catherine Landis,St. Martin's Griffin,,,,,,
Dragonne's Eg,Mary Brown,Baen Books,,,,,,
Long Hot Summoning: The Keeper's Chronicles #3,Tanya Huff,DAW,,,,,,
"The Second Summoning (The Keeper's Chronicles, No 2)",Tanya Huff,DAW,,,,,,
Sleep Toward Heaven: A Novel,Amanda Eyre Ward,MacAdam/Cage,,,,,,
LOST WOODS - The Discovered Writing Of Rachel Carson,"Rachel Carson,Linda Lear",Beacon Press,,,,,,
Small Wonder: Essays,Barbara Kingsolver,HarperCollins,,,,,,
The Salmon Of Doubt,Douglas Adams,Ballantine Books,,,,,,
Round Ireland With A Fridge,Tony Hawks,St. Martin's Griffin,,,,,,
Parzival And The Stone From Heaven: A Grail Romance Retold For Our Time,Lindsay Clarke,Thorsons,,,,,,
The Remarkable Journey Of Prince Jen,Lloyd Alexander,Yearling,,,,,,
The Fresco,Sheri S. Tepper,Eos,,,,,,
The Family Tree,Sheri S. Tepper,Harper Voyager,,,,,,
Cheetah Chase,Karin McQuillan,Fawcett,,,,,,
Memnoch The Devil (Vampire Chronicles),Anne Rice,Ballantine Books,,,,,,
Through Alien Eyes,Amy Thomson,Ace,,,,,,
The Color Of Distance,Amy Thomson,Ace,,,,,,
Six Moon Dance,Sheri S. Tepper,Eos,,,,,,
Lythande (Daw Science Fiction),Marion Zimmer Bradley,DAW,,,,,,
The Samurai's Wife: A Novel (Sano Ichiro Mysteries),Laura Joh Rowland,St. Martin's Paperbacks,,,,,,
Black Lotus (Sano Ichiro Mysteries),Laura Joh Rowland,St. Martin's Paperbacks,,,,,,
Snow Crash (Bantam Spectra Book),Neal Stephenson,Spectra,,,,,,
The Book Of Air: Volume Four Of The Dragon Quartet,Marjorie B. Kellogg,DAW,,,,,,
Book Of Fire (Dragon Quartet),"Marjorie B. Kellogg,Marjorie Bradley Kellogg",DAW,,,,,,
"The Book Of Water (Dragon Quartet, Vol. Two)","Marjorie B. Kellogg,Jody Lee",DAW,,,,,,
"The Book Of Earth (Dragon Quartet, Vol. One)","Marjorie B. Kellogg,Jody Lee",DAW,,,,,,
The Fellowship Of The Ring (Lord Of The Rings),J.R.R. Tolkien,Houghton Mifflin,,,,,,
"Mendoza In Hollywood (A Novel Of The Company, Book 3)",Kage Baker,Harper Voyager,,,,,,
"Sky Coyote (A Novel Of The Company, Book 2)",Kage Baker,Avon/Eos,,,,,,
Fire Bringer,David Clement-Davies,Firebird,,,,,,
Temporary Agency,Rachel Pollack,Overlook TP,,,,,,
Mister Posterior And The Genius Child,Emily Jenkins,Berkley Trade,,,,,,
"In The Garden Of Iden (A Novel Of The Company, Book 1)",Kage Baker,Harper Voyager,,,,,,
Secret,Mirika Mayo Cornelius,Akirim Press,,,,,,
First To Fight: An Inside View Of The U.S. Marine Corps (Bluejacket Books),Victor H. Krulak,Naval Inst Pr,,,,,,
Selected Poems (William Carlos Williams),"William Carlos Williams,Charles Tomlinson",New Directions,,,,,,
Marriages And Families: Making Choices In A Diverse Society,"Mary Ann Lamanna,Agnes Riedmann",Wadsworth Pub Co,,,,,,
Dream Island (Medieval Trilogy),Josie Litton,Bantam,,,,,,
The Bible Code,Michael Drosnin,Touchstone,,,,,,
Bachelor Brothers' Bed &amp; Breakfast,Bill Richardson,St. Martin's Griffin,,,,,,
Strange But True,John Searles,William Morrow,,,,,,
That's Amore,Carol Grace,Pocket Star,,,,,,
The Last Chance Cafe: A Novel,Linda Lael Miller,Atria,,,,,,
The Summer Of My Greek Taverna: A Memoir,Tom Stone,Simon &amp; Schuster,,,,,,
Time And Chance,Sharon Kay Penman,Putnam Adult,,,,,,
The Rapture Of Canaan,Sheri Reynolds,Berkley Books,,,,,,
The Eleanor Roosevelt Girls,Bonnie Bluh,Lyrebird Books,,,,,,
"Lucia, Lucia: A Novel",Adriana Trigiani,Random House,,,,,,
Simon Says,Gloria Murphy,Signet,,,,,,
To The Heart Of The Nile: Lady Florence Baker And The Exploration Of Central Africa,Pat Shipman,William Morrow,,,,,,
Dancing In The Dark,Donald Serrell Thomas,St Martins Pr,,,,,,
Recipes For Easy Living,Curtiss Ann Matlock,Mira,,,,,,
Mrs. Mike,"Benedict Freedman,Nancy Freedman",Berkley Trade,,,,,,
The Secret Hour,Luanne Rice,Bantam,,,,,,
Those Christmas Angels (Harlequin Superromance No. 1164),Debbie Macomber,Harlequin,,,,,,
What We Keep: A Novel (Ballantine Reader's Circle),Elizabeth Berg,Ballantine Books,,,,,,
Heaven And Earth (Three Sisters Island Trilogy),Nora Roberts,Jove,,,,,,
This Is My Daughter: A Novel,Roxana Robinson,Touchstone,,,,,,
Dance Upon The Air (Three Sisters Island Trilogy),Nora Roberts,Jove,,,,,,
Murder Under Blue Skies,"Willard Scott,Bill Crider",Onyx,,,,,,
The Future Homemakers Of America,Laurie Graham,Grand Central Publishing,,,,,,
Entering Normal (Ballantine Reader's Circle),Anne D. LeClaire,Ballantine Books,,,,,,
Last Puzzle &amp; Testament (Puzzle Lady Mysteries),Parnell Hall,Bantam,,,,,,
Sweet Nothings,Catherine Anderson,Onyx,,,,,,
"A Snowball's Chance/ A Christmas Carol (harlequin Duets, No. 66)","Nikki Rivers,Kathleen O'Reilly",Harlequin,,,,,,
Home To Eden,Dallas Schulze,Mira,,,,,,
Maitland Maternity Christmas: A Heartbeat Away/The Ends Of The Earth/Once In A Lifetime (Maitland Maternity Clinic Anthology),"Judy Christenberry,Muriel Jensen,Tina Leonard",Harlequin,,,,,,
Christmas Pie (Leisure Historical Romance),Emma Craig,Leisure Books,,,,,,
"Book Lust: Recommended Reading For Every Mood, Moment, And Reason",Nancy Pearl,Sasquatch Books,,,,,,
Dirt Music : A Novel,Tim Winton,Scribner,,,,,,
Enduring Love: A Novel,Ian McEwan,Anchor,,,,,,
The Next Step In The Dance: A Novel,Tim Gautreaux,Picador,,,,,,
One Thousand White Women: The Journals Of May Dodd,Jim Fergus,St. Martin's Griffin,,,,,,
Rebekah: Women Of Genesis (Women Of Genesis (Forge)),Orson Scott Card,Shadow Mountain,,,,,,
The Debt: What America Owes To Blacks,Randall Robinson,Plume,,,,,,
"Rule By Secrecy: The Hidden History That Connects The Trilateral Commision, The Freemasons And The Great Pyramids",Jim Marrs,Harper,,,,,,
Flatland: A Romance Of Many Dimensions (Dover Thrift Editions),Edwin A. Abbott,Dover Publications,,,,,,
The Gift Of The Magi And Other Short Stories,"William Sydney Porter,Shane Weller",Dover Publications,,,,,,
The Sculptress,Minette Walters,Pan Books,,,,,,
The Legend That Was Earth,James P. Hogan,Baen,,,,,,
Vorpal Blade,Colin Forbes,Simon &amp; Schuster,,,,,,
The Unbearable Lightness Of Being,"Milan Kundera,Michael Henry Heim",Faber And Faber,,,,,,
Letters From Medjugorje,Wayne Weible,Paraclete Press,,,,,,
The Road To Wellville: Tie-In,T.C. Boyle,Signet,,,,,,
The Family Of Pascual Duarte,"Camilo Jose Cela,Anthony Kerrigan",Little Brown &amp; Co (P),,,,,,
The Secrets Of Bach Flower Remedies,"Jeremy Harwood,Simon Fielding,Gillian Emerson-Robe",DK ADULT,,,,,,
"More Than A Pink Cadillac : Mary Kay, Inc.'s Nine Leadership Keys To Success",Jim Underwood,McGraw-Hill,,,,,,
What Looks Like Crazy On An Ordinary Day (Oprah's Book Club),Pearl Cleage,Harper Paperbacks,,,,,,
Angela's Ashes:  A Memoir,"Frank McCourt,Brooke Zimmer",Simon &amp; Schuster,,,,,,
Mutant Message Down Under,Marlo Morgan,Perennial,,,,,,
Knights Of The Whip: Stagecoach Days In Oregon,"Gary Meier,Gloria Meier",Gary &amp; Gloria Meier,,,,,,
The Way Of A Boy: A Memoir Of Java,Ernest Hillen,Penguin (Non-Classics),,,,,,
Birds Of The Innocent Wood,Deirdre Madden,Faber &amp; Faber,,,,,,
Mr. Greedy: Me And My Tummy (Mr. Men Own Stories),Roger Hargreaves,"Price Stern Sloan,US",,,,,,
Grijze Wolven: Een Zoektocht Naar Turks Extreem-rechts (Dutch Edition),Stella Braam,Nijgh &amp; Van Ditmar,,,,,,
At Ruby's,,HarperCollins Publishers,,,,,,
Snow White And The Seven Samurai,Tom Holt,Orbit Book Co,,,,,,
Die Externe Rechnungslegung Der Kreditinstitute Und Finanzdienstleistungsinstitute,Hartmut Bieg,Vahlen Franz GmbH,,,,,,
The Corrections: A Novel,Jonathan Franzen,Picador,,,,,,
Sick Puppy,Carl Hiaasen,Knopf,,,,,,
"CSI, Miami: Heat Wave",Max Allan Collins,Pocket Star,,,,,,
Tempting The Heiress,Barbara Pierce,St. Martin's Paperbacks,,,,,,
Mimosa Grove (Mira),Dinah Mccall,Mira,,,,,,
The Marriage Test,Betina Krahn,Berkley,,,,,,
The Dragon Lord's Daughters,Bertrice Small,Kensington,,,,,,
"Getting What You Want (Stepp Sisters, Book 1)",Kathy Love,Zebra,,,,,,
Perfect Switch,Lisa Plumley,Zebra,,,,,,
What Memories Remain,Cait London,Avon,,,,,,
Again The Magic,Lisa Kleypas,Avon,,,,,,
The Thin Pink Line (Red Dress Ink (Numbered Paperback)),Lauren Baratz-Logsted,Red Dress Ink,,,,,,
With Open Arms: Song Of The West\Her Mother's Keeper (Silhouette Single Title),Nora Roberts,Silhouette,,,,,,
Blood Lure,Nevada Barr,Putnam Adult,,,,,,
The Cube: Keep The Secret,"Annie Gottlieb,Slobodan D. Pesic",HarperOne,,,,,,
Nerd In Shining Armor (The Nerd Series),Vicki Lewis Thompson,Dell,,,,,,
A Any Small Goodness: A Novel Of The Barrio,Tony Johnston,Scholastic Paperbacks,,,,,,
Ravage,Rene Barjavel,French &amp; European Pubns,,,,,,
The Toy Factory (Sammy And Brian Mystery),Ken Munro,Masthof Pr,,,,,,
Homecoming: The Southern Family In Short Fiction,"Liz Smith Parkhurst,Liz Smith Parkhurst,Rod Lorenz",August House Pub Inc,,,,,,
Shopgirl: A Novella,Steve Martin,Hyperion,,,,,,
Medicine River,Thomas King,Penguin (Non-Classics),,,,,,
Im Caf?Und Auf Der Strasse. Geschichten.,Hansj?g Schneider,Ammann,,,,,,
Die Fehler Des Kopisten,Botho Strau?http://www.openisbn.com/cover/3446190295_72.jpg,208,,,,,,
Das Schimmern Der Fl?el: Jugendmythen,Erika Burkart,Ammann Verlag,,,,,,
F?sorgliche Belagerung: Roman,Heinrich B?l,Deutscher Taschenbuch Verlag,,,,,,
Erinnerungen An Kreisau 1930 - 1945,Freya Von Moltke,C.H.Beck,,,,,,
August Der Starke,"Reinhard Delau,Hans-Ludwig B?me",Mitteldeutscher Verlag,,,,,,
Nachtbuch F? Astrid,Hansj?g Schneider,Ammann,,,,,,
Unstete Leute,Christina Viragh,"Klett-Cotta, Stgt.",,,,,,
A Marriage Made In Heaven: Or Too Tired For An Affair,Erma Bombeck,HarperTorch,,,,,,
Die USA Im R?kspiegel: Aufzeichnungen Eines Schweizer Amerika-Reisenden,Jacques Wirz,GS-Verlag Basel,,,,,,
Der Matarese- Bund. Roman.,Robert Ludlum,Heyne,,,,,,
Die Akte Odessa / Das Vierte Protokoll,Frederick Forsyth,Piper,,,,,,
Stupid White Men: Eine Abrechnung Mit Dem Amerika Unter George W. Bush,"Michael Moore,Michael Bayer,Helmut Dierlamm,Norber",Piper,,,,,,
Comprehensive School Health Education: Totally Awesome Strategies For Teaching Health,"Linda Brower Meeks,Philip Heit,Randy M. Page",Mcgraw-Hill (Tx),,,,,,
An Anthropologist On Mars: Seven Paradoxical Tales,Oliver Sacks,Vintage,,,,,,
"Inconspicuous Consumption:  An Obsessive Look At The Stuff We Take For Granted, From The Everyday To The Obscure",Paul Lukas,Three Rivers Press,,,,,,
The Tao Of Physics: An Exploration Of The Parallels Between Modern Physics And Eastern Mysticism (25th Anniversary Edition),Fritjof Capra,"Shambhala Publications, Inc.",,,,,,
All In The Family,Suanne Kelman,Viking/Allen Lane,,,,,,
NoBrow: The Culture Of Marketing - The Marketing Of Culture,John Seabrook,Knopf,,,,,,
The Pursuit Of Pleasure,Lionel Tiger,Bulfinch Pr,,,,,,
We Want Some Too: Underground Desire And The Reinvention Of Mass Culture,Hal Niedzviecki,Penguin Putnam,,,,,,
Denial Of Death,Ernest Becker,MacMillan Publishing Company,,,,,,
Woody Allen On Woody Allen,Stig Bjorkman,Grove Press,,,,,,
The Melancholy Death Of Oyster Boy &amp; Other Stories,Tim Burton,Rob Weisbach Books,,,,,,
World's Shortest Stories: Murder. Love. Horror. Suspense. All This And Much More...,Steve Moss,Running Press,,,,,,
Scent Of Dried Roses,Tim Lott,Penguin Putnam~trade,,,,,,
Double Indemnity,James M. Cain,Vintage,,,,,,
The Maltese Falcon,Dashiell Hammett,Vintage,,,,,,
An Underachiever's Diary,Benjamin Anastas,Harper Perennial,,,,,,
Blindness (Harvest Book),"Jose Saramago,Giovanni Pontiero",Harvest Books,,,,,,
The Complete Fairy Tales Of Brothers Grimm (A Bantam Trade Paperback),"Jacob Grimm,Wilhelm Grimm,Jack Zipes,Jack Zipes",Bantam,,,,,,
Generation X: Tales For An Accelerated Culture,Douglas Coupland,St. Martin's Griffin,,,,,,
The Beach,Alex Garland,Riverhead Trade,,,,,,
The Fuck-Up,Arthur Nersesian,MTV/Pocket Books,,,,,,
Thumbsucker: A Novel,Walter Kirn,Anchor,,,,,,
Fever Pitch,Nick Hornby,Riverhead Trade,,,,,,
High Fidelity,Nick Hornby,Riverhead Trade,,,,,,
Sea Glass: A Novel,Anita Shreve,"Little, Brown",,,,,,
Range Of Motion,Elizabeth Berg,Jove,,,,,,
After Anne (Coming Home To Brewster),Roxanne Henke,Harvest House Publishers,,,,,,
The Last To Know,Wendy Corsi Staub,Pinnacle,,,,,,
The Worst-Case Scenario Survival Handbook,Joshua Piven,Chronicle Books,,,,,,
Who Was The Man In The Iron Mask? And Other Historical Mysteries (Penquin Classic History),Hugh Ross Williamson,Penguin Classics,,,,,,
Felinestein: Pampering The Genius In Your Cat,"Cindy Ribarich,Suzanne Delzio",Harper Paperbacks,,,,,,
Net Slaves: True Tales Of Working The Web,"Bill Lessard,Steve Baldwin",McGraw-Hill,,,,,,
Nevermore,Harold Schechter,Atria,,,,,,
The Keys Of Egypt: The Race To Crack The Hieroglyph Code,"Lesley Adkins,Roy Adkins",Harper Perennial,,,,,,
The Erotomaniac: The Secret Life Of Henry Spencer Ashbee,Ian Gibson,Da Capo Press,,,,,,
"A Cabinet Of Medical Curiosities: A Compendium Of The Odd, The Bizarre, And The Unexpected",Jan Bondeson,W. W. Norton &amp; Company,,,,,,
"Free Software, Free Society: Selected Essays Of Richard M. Stallman","Richard M. Stallman,Lawrence Lessig,Joshua Gay,Lau",Free Software Foundation,,,,,,
Essential XUL Programming,"Vaughn Bullard,Kevin T. Smith,Michael C. Daconta",Wiley,,,,,,
"A Secret History: The Book Of Ash, #1",Mary Gentle,Eos,,,,,,
"The Laughing Corpse (Anita Blake, Vampire Hunter, Book 2)",Laurell K. Hamilton,Jove,,,,,,
Exim: The Mail Transfer Agent,Philip Hazel,O'Reilly Media,,,,,,
Introduction To Functional Programming Using Haskell (2nd Edition),Richard Bird,Prentice Hall,,,,,,
A Series Of Unfortunate Events - The Reptile Room - Book Two,Lemony Snicket,Harper Collins Publishers,,,,,,
The Things They Carried,Tim O'Brien,Broadway,,,,,,
Fantastic Archaeology: The Wild Side Of North American Prehistory,Stephen Williams,University Of Pennsylvania Press,,,,,,
Dr Bowdlers Legacy,"Noel Perrin,Marjory Wunsch",David R. Godine Publisher,,,,,,
The Best American Science And Nature Writing 2002 (The Best American Series),"Natalie Angier,Tim Folger",Mariner Books,,,,,,
A Monstrous Regiment Of Women,Laurie R. King,Minotaur Books,,,,,,
The Future Of Ideas: The Fate Of The Commons In A Connected World,Lawrence Lessig,Vintage,,,,,,
Cicero: The Life And Times Of Rome's Greatest Politician,Anthony Everitt,Random House Trade Paperbacks,,,,,,
Star Trek Memories,"William Shatner,Chris Kreski",Harper,,,,,,
Mike Nelson's Death Rat!,Michael J. Nelson,Harper Entertainment,,,,,,
Night Watch: A Long-Lost Adventure In Which Sherlock Holmes Meets Father Brown,Stephen Kendrick,Pantheon,,,,,,
Sherlock Holmes And The Rune Stone Mystery,Larry Millett,Viking Adult,,,,,,
Coraline,"Neil Gaiman,Dave Mckean",HarperCollins,,,,,,
Guilty Pleasures (Anita Blake Vampire Hunter),Laurell K. Hamilton,Ace,,,,,,
Nigger - The Strange Career Of A Troublesome Word,Randall Kennedy,Pantheon,,,,,,
"My 1,000 Americans: A Year-Long Journey Through The Personals",Rochelle Morton,Three Rivers Press,,,,,,
Best Of Temp Slave!,Jeff Kelly,Garrett County Press,,,,,,
Bodies In Motion And At Rest: On Metaphor And Mortality,Thomas Lynch,W. W. Norton &amp; Company,,,,,,
None But A Blockhead,Larry L. King,Penguin (Non-Classics),,,,,,
"The Napoleon Of Crime: The Life And Times Of Adam Worth, Master Thief",Ben Macintyre,Delta,,,,,,
A Mind Of Its Own: A Cultural History Of The Penis,David M. Friedman,Free Press,,,,,,
Great Moments In Sex,Cheryl Rilly,Three Rivers Press,,,,,,
Terminator 3: Rise Of The Machines,David Hagberg,Tor Science Fiction,,,,,,
Don Juan Mcqueen,Eugenia Price,Berkley,,,,,,
"Western Civilizations: Their History And Their Culture, 11 Edition","Edward McNall Burns,Standish Meacham,Robert E. Ler",WW Norton &amp; Co,,,,,,
Information Systems: A Management Perspective,Steven Alter,Benjamin-Cummings Pub Co,,,,,,
Pour En Finir Avec Le Travail,Xavier Patier,Table Ronde,,,,,,
Eloge De La Fess?,Jacques Serguine,Gallimard,,,,,,
Der M?der Mit Der Strumpfhose,Helge Schneider,Kiepenheuer &amp; Witsch,,,,,,
Long After Midnight,Iris Johansen,Bantam,,,,,,
